,supplier_id,account_id,date_issue,timestamp,company_id,id,credit,amount,descrition,file,debit,balance,name,slug,department_id
6045,3233,,2022-04-11,2022-04-11 14:54:06.048013,2,6107,0.0,0.0,*****CONTESTACION AEAT 11/04/2022*****,file/receipt_note/PDF11165221.pdf,,,*****CONTESTACION AEAT 11/04/2022*****,contestacion-aeat-11042022,
6046,3473,,2022-04-11,2022-04-11 15:02:22.460679,1,6108,0.0,0.0,*****CONTESTACION AEAT 11/04/2022*****,file/receipt_note/PDF11165838.pdf,,,*****CONTESTACION AEAT 11/04/2022*****,contestacion-aeat-11042022-2,
6047,875,,2022-04-11,2022-04-12 08:39:04.706058,1,6109,3630.0,3630.0,CONFIRMING BBVA,file/receipt_note/img12042022_0001.pdf,,,CONFIRMING BBVA,confirming-bbva-259,
6049,3763,,2022-04-11,2022-04-12 08:51:59.855132,1,6111,15505.02,15505.02,CONFIRMING CAIXA,file/receipt_note/img12042022_0004.pdf,,,CONFIRMING CAIXA,confirming-caixa-358,
6050,3715,,2022-04-08,2022-04-12 09:01:27.414126,1,6112,8907.57,8907.57,CONFIRMING BBVA,file/receipt_note/img12042022_0006.pdf,,,CONFIRMING BBVA,confirming-bbva-260,
6052,3836,,2022-04-12,2022-04-12 10:25:53.441018,1,6114,4432.11,4432.11,CONFIRMING SANTANDER,file/receipt_note/img12042022_0017.pdf,,,CONFIRMING SANTANDER,confirming-santander-532,
6053,2889,,2022-04-11,2022-04-12 11:04:12.758133,1,6115,2007.7,2007.7,CONFIRMING CAJAMAR,file/receipt_note/img12042022_0029.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1104,1.0
6055,344,,2022-04-11,2022-04-12 11:16:45.510078,1,6117,1620.65,1620.65,CONFIRMING CAJAMAR,file/receipt_note/img12042022_0031.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1106,1.0
6057,118,,2022-04-12,2022-04-12 16:43:40.297861,1,6119,3005.35,3005.35,CONFIRMING CAIXA POPULAR,file/receipt_note/img12042022_0042.pdf,,,CONFIRMING CAIXA POPULAR,confirming-caixa-popular-173,
6058,118,,2022-04-12,2022-04-12 16:50:29.082068,1,6120,8955.31,8955.31,CONFIRMING SANTANDER,file/receipt_note/img12042022_0043.pdf,,,CONFIRMING SANTANDER,confirming-santander-534,
6059,2842,,2022-04-13,2022-04-13 10:19:45.618566,1,6121,10000.0,10000.0,CONFIRMING IBERCAJA,file/receipt_note/img13042022_0003.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-478,
6060,2842,,2022-04-13,2022-04-13 10:21:45.386110,1,6122,17216.0,17216.0,CONFIRMING BBVA,file/receipt_note/img13042022_0004.pdf,,,CONFIRMING BBVA,confirming-bbva-262,
6063,262,,2022-04-13,2022-04-13 11:44:03.886175,2,6125,13213.98,13213.98,CONFIRMING BBVA,file/receipt_note/img13042022_0017.pdf,,,CONFIRMING BBVA,confirming-bbva-264,
6064,262,,2022-04-13,2022-04-13 11:45:56.863718,1,6126,22486.49,22486.49,CONFIRMING IBERCAJA,file/receipt_note/img13042022_0019.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-479,
6065,3520,,2022-04-13,2022-04-13 11:50:12.667752,1,6127,2872.8,2872.8,CONFIRMING SANTANDER,file/receipt_note/img13042022_0020.pdf,,,CONFIRMING SANTANDER,confirming-santander-536,
6067,3530,,2022-04-19,2022-04-19 14:10:01.692237,1,6129,2662.0,2662.0,CONFIRMING SANTANDER,file/receipt_note/img19042022_0025.pdf,,,CONFIRMING SANTANDER,confirming-santander-538,
6068,2699,,2022-04-19,2022-04-19 14:11:57.866074,1,6130,30000.0,30000.0,CONFIRMING SANTANDER,file/receipt_note/img19042022_0026.pdf,,,CONFIRMING SANTANDER,confirming-santander-539,
6069,3715,,2022-04-19,2022-04-19 14:14:16.878112,1,6131,25000.0,25000.0,CONFIRMING BBVA,file/receipt_note/img19042022_0027.pdf,,,CONFIRMING BBVA,confirming-bbva-265,
6073,3521,,2022-04-08,2022-04-20 10:21:05.956653,1,6135,30.0,30.0,PAGADO EFECTIVO,,,,PAGADO EFECTIVO,pagado-efectivo-109,
6077,1853,,2022-04-20,2022-04-21 11:10:41.373227,1,6139,5517.6,5517.6,CONFIRMING SANTANDER,file/receipt_note/img21042022_0020.pdf,,,CONFIRMING SANTANDER,confirming-santander-542,
6080,3749,,2022-04-21,2022-04-21 15:19:30.748838,1,6142,2813.25,2813.25,CONFIRMING CAIXA,file/receipt_note/img21042022_0029.pdf,,,CONFIRMING CAIXA,confirming-caixa-362,
6081,3470,,2022-04-21,2022-04-21 15:25:06.762180,1,6143,3471.5,3471.5,CONFIRMING CAIXA,file/receipt_note/img21042022_0030.pdf,,,CONFIRMING CAIXA,confirming-caixa-363,1.0
6082,3541,,2022-04-21,2022-04-21 15:30:16.878109,1,6144,6303.87,6303.87,CONFIRMING CAIXA,file/receipt_note/img21042022_0031.pdf,,,CONFIRMING CAIXA,confirming-caixa-364,
6086,3666,,2022-04-21,2022-04-22 07:56:26.073583,1,6148,1111.38,1111.38,CONFIRMING CAIXA,file/receipt_note/img22042022_0008.pdf,,,CONFIRMING CAIXA,confirming-caixa-366,
6087,973,,2022-04-21,2022-04-22 07:59:49.171598,1,6149,6046.82,6046.82,CONFIRMING CAIXA,file/receipt_note/img22042022_0009.pdf,,,CONFIRMING CAIXA,confirming-caixa-367,
6090,3476,,2022-04-21,2022-04-22 10:04:38.850103,1,6152,509.41,509.41,CONFIRMING CAIXA,file/receipt_note/img22042022_0012.pdf,,,CONFIRMING CAIXA,confirming-caixa-370,1.0
6092,3044,,2022-04-21,2022-04-22 10:11:25.874081,1,6154,2011.62,2011.62,CONFIRMING CAIXA,file/receipt_note/img22042022_0014.pdf,,,CONFIRMING CAIXA,confirming-caixa-372,
6093,922,,2022-04-21,2022-04-22 10:14:27.823790,1,6155,1137.52,1137.52,CONFIRMING CAIXA,file/receipt_note/img22042022_0016.pdf,,,CONFIRMING CAIXA,confirming-caixa-373,1.0
6095,3381,,2022-04-26,2022-04-27 07:48:26.062122,1,6158,8877.77,8877.77,CONFIRMING CAIXA,file/receipt_note/img27042022_0003.pdf,,,CONFIRMING CAIXA,confirming-caixa-374,
6101,3295,,2022-04-27,2022-04-27 11:23:04.283442,1,6164,3224.7,3224.7,CONFIRMING SANTANDER,file/receipt_note/img27042022_0040.pdf,,,CONFIRMING SANTANDER,confirming-santander-545,
6102,3634,,2022-04-27,2022-04-27 11:26:57.590037,1,6165,17014.5,17014.5,CONFIRMING SANTANDER,file/receipt_note/img27042022_0042.pdf,,,CONFIRMING SANTANDER,confirming-santander-546,
6106,3863,,2022-04-27,2022-04-27 11:49:54.647133,1,6169,2190.1,2190.1,CONFIRMING CAIXA,file/receipt_note/img27042022_0049.pdf,,,CONFIRMING CAIXA,confirming-caixa-378,
6109,3722,,2022-04-28,2022-04-28 11:05:31.162089,1,6172,5743.27,5743.27,CONFIRMING SANTANDER,file/receipt_note/img28042022_0008.pdf,,,CONFIRMING SANTANDER,confirming-santander-549,
6110,3715,,2022-04-28,2022-04-29 08:57:17.678247,1,6173,24709.78,24709.78,CONFIRMING BBVA,file/receipt_note/img29042022_0002.pdf,,,CONFIRMING BBVA,confirming-bbva-270,
6111,2842,,2022-04-28,2022-04-29 08:59:21.230080,1,6174,25000.0,25000.0,CONFIRMING BANKINTER,file/receipt_note/img29042022_0003.pdf,,,CONFIRMING BANKINTER,confirming-bankinter-2,
6112,3626,,2022-04-28,2022-04-29 09:01:34.886081,1,6175,5609.23,5609.23,CONFIRMING CAIXA,file/receipt_note/img29042022_0004.pdf,,,CONFIRMING CAIXA,confirming-caixa-380,
6113,8,,2022-04-28,2022-04-29 09:05:46.042140,1,6176,20000.0,20000.0,CONFIRMING BBVA,file/receipt_note/img29042022_0005.pdf,,,CONFIRMING BBVA,confirming-bbva-271,
6118,2699,,2022-04-26,2022-04-29 10:56:19.413773,1,6181,31000.0,31000.0,CONFIRMING SANTANDER,file/receipt_note/img29042022_0019.pdf,,,CONFIRMING SANTANDER,confirming-santander-550,
6121,973,,2022-04-29,2022-05-02 07:48:01.033112,1,6184,1203.95,1203.95,CONFIRMING CAIXA,file/receipt_note/img02052022_0001.pdf,,,CONFIRMING CAIXA,confirming-caixa-385,
6122,3741,,2022-04-29,2022-05-02 08:42:24.613032,1,6185,842.4,842.4,CONFIRMING CAIXA,file/receipt_note/img02052022_0002.pdf,,,CONFIRMING CAIXA,confirming-caixa-386,
6123,3300,,2022-04-29,2022-05-02 09:07:18.700054,1,6186,2420.0,2420.0,CONFIRMING CAIXA,file/receipt_note/img02052022_0003.pdf,,,CONFIRMING CAIXA,confirming-caixa-387,
6124,2889,,2022-04-29,2022-05-02 09:10:46.323057,1,6187,976.66,976.66,CONFIRMING CAIXA,file/receipt_note/img02052022_0004.pdf,,,CONFIRMING CAIXA,confirming-caixa-388,1.0
6125,3521,,2022-04-30,2022-05-02 11:30:07.308971,1,6188,30.0,30.0,PAGADO EFECTIVO,,,,PAGADO EFECTIVO,pagado-efectivo-111,
6128,3656,,2022-05-02,2022-05-02 14:38:06.918273,1,6191,21180.43,21180.43,CONFIRMING SANTANDER,file/receipt_note/img02052022_0056.pdf,,,CONFIRMING SANTANDER,confirming-santander-551,
6131,3728,,2022-05-02,2022-05-03 14:42:34.798854,1,6194,3553.68,3553.68,CONFIRMING CAJAMAR,file/receipt_note/img03052022_0006.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1108,
6135,2699,,2022-05-03,2022-05-03 16:23:35.940859,1,6198,25000.0,25000.0,CONFIRMING SANTANDER,file/receipt_note/img03052022_0011.pdf,,,CONFIRMING SANTANDER,confirming-santander-552,
6136,3849,,2022-05-03,2022-05-03 16:28:13.626942,1,6199,10776.07,10776.07,CONFIRMING CAIXA,file/receipt_note/img03052022_0012.pdf,,,CONFIRMING CAIXA,confirming-caixa-390,
6138,3233,,2022-05-04,2022-05-04 14:34:15.142116,1,6201,0.0,0.0,*******EMBARGO AEAT 04/05/2022*******,file/receipt_note/embargo_arnal_4_mayo.pdf,,,*******EMBARGO AEAT 04/05/2022*******,embargo-aeat-04052022,
6139,3715,,2022-05-04,2022-05-04 16:40:41.190300,1,6202,12709.79,12709.79,CONFIRMING BBVA,file/receipt_note/img04052022_0031.pdf,,,CONFIRMING BBVA,confirming-bbva-273,
6140,3715,,2022-05-04,2022-05-04 16:45:24.949478,1,6203,12000.0,12000.0,CONFIRMING SANTANDER,file/receipt_note/img04052022_0032.pdf,,,CONFIRMING SANTANDER,confirming-santander-553,
6141,2842,,2022-05-04,2022-05-05 07:12:09.006089,1,6204,23967.93,23967.93,CONFIRMING BANKINTER,file/receipt_note/img05052022_0002.pdf,,,CONFIRMING BANKINTER,confirming-bankinter-5,
6143,3875,,2022-05-05,2022-05-06 07:53:33.082987,1,6206,1155.0,1155.0,CONFIRMING CAJAMAR,file/receipt_note/img06052022_0001.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1113,1.0
6148,3577,,2022-05-05,2022-05-06 10:35:13.434342,1,6211,2250.0,2250.0,CONFIRMING SANTANDER,file/receipt_note/img06052022_0015.pdf,,,CONFIRMING SANTANDER,confirming-santander-554,
6149,262,,2022-05-05,2022-05-06 10:40:07.938344,2,6212,9245.25,9245.25,CONFIRMING BBVA,file/receipt_note/img06052022_0016.pdf,,,CONFIRMING BBVA,confirming-bbva-274,
6150,262,,2022-05-05,2022-05-06 10:44:21.253115,1,6213,14348.59,14348.59,CONFIRMING BANKINTER,file/receipt_note/img06052022_0017.pdf,,,CONFIRMING BANKINTER,confirming-bankinter-7,
6152,3853,,2022-05-09,2022-05-09 09:13:47.143909,1,6215,0.0,0.0,*******EMBARGO AEAT 09/05/2022*******,file/receipt_note/embargo_09_05_2022_1.pdf,,,*******EMBARGO AEAT 09/05/2022*******,embargo-aeat-09052022,1.0
6153,875,,2022-05-09,2022-05-09 11:10:31.723390,1,6216,8150.0,8150.0,CONFIRMING SANTANDER,file/receipt_note/img09052022_0008.pdf,,,CONFIRMING SANTANDER,confirming-santander-555,
6155,3509,,2022-05-09,2022-05-09 11:29:15.069169,1,6218,14301.3,14301.3,CONFIRMING CAJAMAR,file/receipt_note/3_6.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1117,
6156,3956,,2022-05-09,2022-05-09 11:31:38.398092,1,6219,2297.43,2297.43,CONFIRMING SANTANDER,file/receipt_note/img09052022_0011.pdf,,,CONFIRMING SANTANDER,confirming-santander-556,
6158,2699,,2022-05-10,2022-05-10 15:46:45.314095,1,6221,27760.34,27760.34,CONFIRMING BANKINTER,file/receipt_note/img10052022_0055.pdf,,,CONFIRMING BANKINTER,confirming-bankinter-9,
6163,3715,,2022-05-10,2022-05-12 09:48:05.742612,1,6226,21507.75,21507.75,CONFIRMING DEUTSCHE,file/receipt_note/img12052022_0007.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-566,
6166,3233,,2022-05-12,2022-05-12 10:26:29.017120,1,6229,0.0,0.0,*****CONTESTACION AEAT 12/05/2022*****,file/receipt_note/PDF12122358.pdf,,,*****CONTESTACION AEAT 12/05/2022*****,contestacion-aeat-12052022,
6169,1436,,2022-05-11,2022-05-12 10:37:10.571517,1,6232,1669.8,1669.8,CONFIRMING CAJAMAR,file/receipt_note/img12052022_0012.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1119,
6171,3199,,2022-05-12,2022-05-12 10:49:36.105115,1,6234,1759.99,1759.99,CONFIRMING SANTANDER,file/receipt_note/SAdministra22051213100.pdf,,,CONFIRMING SANTANDER,confirming-santander-558,
6172,591,,2022-05-13,2022-05-13 10:30:52.145337,1,6235,-400.0,-400.0,REGULARIZACION CTA. 2013,,,,REGULARIZACION CTA. 2013,regularizacion-cta-2013,
6175,3896,,2022-05-14,2022-05-16 07:43:57.912426,1,6238,474.75,474.75,PAGADO OPERARIOS,,,,PAGADO OPERARIOS,pagado-operarios-3,
6177,3896,,2022-05-14,2022-05-16 07:58:54.167225,1,6240,492.0,492.0,PAGADO OPERARIOS,,,,PAGADO OPERARIOS,pagado-operarios-4,
6178,53,,2022-05-16,2022-05-16 10:21:50.189213,1,6241,0.0,0.0,*******EMBARGO AEAT 16/05/2022*******,file/receipt_note/EMBARGO_UNVISA_16_MAYO.pdf,,,*******EMBARGO AEAT 16/05/2022*******,embargo-aeat-16052022,
6179,2466,,2022-05-16,2022-05-16 10:26:12.245431,1,6242,0.0,0.0,*******EMBARGO AEAT 16/05/2022*******,file/receipt_note/EMBARGO_AUGMENT_16_MAYO.pdf,,,*******EMBARGO AEAT 16/05/2022*******,embargo-aeat-16052022-2,
6180,1943,,2022-05-16,2022-05-16 10:27:26.212780,1,6243,0.0,0.0,*******EMBARGO AEAT 16/05/2022*******,file/receipt_note/EMBARGO_H.CLARAMAR_16_MAYO.pdf,,,*******EMBARGO AEAT 16/05/2022*******,embargo-aeat-16052022-3,
6183,3863,,2022-05-16,2022-05-16 14:28:24.746565,1,6246,3932.5,3932.5,CONFIRMING SANTANDER,file/receipt_note/img16052022_0023.pdf,,,CONFIRMING SANTANDER,confirming-santander-561,
6184,875,,2022-05-16,2022-05-16 14:54:59.194121,1,6247,6494.07,6494.07,CONFIRMING BBVA,file/receipt_note/img16052022_0030.pdf,,,CONFIRMING BBVA,confirming-bbva-278,
6185,2889,,2022-05-13,2022-05-16 15:37:00.188678,1,6248,1593.41,1593.41,CONFIRMING CAJAMAR,file/receipt_note/img16052022_0031.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1121,1.0
6186,3754,,2022-05-13,2022-05-16 15:42:01.094208,1,6249,7226.94,7226.94,CONFIRMING CAJAMAR,file/receipt_note/img16052022_0032.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1122,
6187,973,,2022-05-13,2022-05-16 15:44:52.379185,1,6250,1203.95,1203.95,CONFIRMING CAJAMAR,file/receipt_note/img16052022_0033.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1123,
6188,3844,,2022-05-13,2022-05-16 15:49:01.419371,1,6251,2128.15,2128.15,CONFIRMING CAJAMAR,file/receipt_note/img16052022_0034.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1124,
6189,3530,,2022-05-13,2022-05-16 15:51:28.853774,1,6252,2662.0,2662.0,CONFIRMING CAJAMAR,file/receipt_note/img16052022_0035.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1125,
6193,2466,,2022-05-17,2022-05-17 09:32:42.011966,1,6256,0.0,0.0,********LEVANTAMIENTO DE EMBARGO********,file/receipt_note/levantamiento_embargo.pdf,,,********LEVANTAMIENTO DE EMBARGO********,levantamiento-de-embargo-5,
6195,1943,,2022-05-17,2022-05-17 13:26:14.990184,1,6258,0.0,0.0,******CERTIFICADO ESTAR AL CORRIENTE******,file/receipt_note/CERTIFICAT_HISENDA_2022-05-17.pdf,,,******CERTIFICADO ESTAR AL CORRIENTE******,certificado-estar-al-corriente-4,
6198,118,,2022-05-17,2022-05-18 08:14:00.758134,1,6261,19033.62,19033.62,CONFIRMING BANKINTER,file/receipt_note/img18052022_0001.pdf,,,CONFIRMING BANKINTER,confirming-bankinter-13,
6200,3853,,2022-05-19,2022-05-19 09:53:00.014566,1,6263,0.0,0.0,*****CONTESTACION AEAT 19/05/2022*****,file/receipt_note/PDF19115149.pdf,,,*****CONTESTACION AEAT 19/05/2022*****,contestacion-aeat-19052022,
6201,53,,2022-05-19,2022-05-19 10:09:43.647917,1,6264,0.0,0.0,*****CONTESTACION AEAT 19/05/2022*****,file/receipt_note/PDF19115625.pdf,,,*****CONTESTACION AEAT 19/05/2022*****,contestacion-aeat-19052022-2,
6202,2842,,2022-05-19,2022-05-19 11:08:33.907005,2,6265,13810.22,13810.22,CONFIRMING CAIXA,file/receipt_note/img19052022_0002.pdf,,,CONFIRMING CAIXA,confirming-caixa-397,
6205,3715,,2022-05-18,2022-05-19 11:26:53.014680,1,6268,15431.0,15431.0,CONFIRMING BBVA,file/receipt_note/img19052022_0006.pdf,,,CONFIRMING BBVA,confirming-bbva-281,
6206,1943,,2022-05-19,2022-05-19 14:46:14.892871,1,6269,0.0,0.0,*****CONTESTACION AEAT 19/05/2022*****,file/receipt_note/PDF1916446.pdf,,,*****CONTESTACION AEAT 19/05/2022*****,contestacion-aeat-19052022-3,
6207,3552,,2022-05-19,2022-05-19 15:36:15.082366,1,6270,6897.0,6897.0,CONFIRMING CAIXA,file/receipt_note/img19052022_0015.pdf,,,CONFIRMING CAIXA,confirming-caixa-398,
6208,3300,,2022-05-19,2022-05-19 16:25:06.662410,1,6271,2420.0,2420.0,CONFIRMING CAIXA POPULAR,file/receipt_note/img19052022_0018.pdf,,,CONFIRMING CAIXA POPULAR,confirming-caixa-popular-174,
6209,973,,2022-05-19,2022-05-19 16:28:01.062117,1,6272,5778.77,5778.77,CONFIRMING CAIXA POPULAR,file/receipt_note/img19052022_0019.pdf,,,CONFIRMING CAIXA POPULAR,confirming-caixa-popular-175,
6211,3782,,2022-05-20,2022-05-20 10:32:21.494992,1,6274,12412.4,12412.4,CONFIRMING CAIXA,file/receipt_note/img20052022_0004.pdf,,,CONFIRMING CAIXA,confirming-caixa-400,
6212,3905,,2022-05-17,2022-05-20 10:43:19.110172,1,6275,369.05,369.05,PAGADO TARJETA,,,,PAGADO TARJETA,pagado-tarjeta-54,
6213,3905,,2022-05-19,2022-05-20 10:44:13.507985,1,6276,369.05,369.05,PAGADO TARJETA,,,,PAGADO TARJETA,pagado-tarjeta-55,
6217,3817,,2022-05-20,2022-05-23 11:53:25.110081,1,6280,1350.13,1350.13,CONFIRMING SANTANDER,file/receipt_note/img23052022_0004.pdf,,,CONFIRMING SANTANDER,confirming-santander-564,
6218,3134,,2022-05-20,2022-05-23 11:58:13.264848,1,6281,2081.2,2081.2,CONFIRMING CAIXA,file/receipt_note/img23052022_0005.pdf,,,CONFIRMING CAIXA,confirming-caixa-402,
6222,3763,,2022-05-24,2022-05-24 07:10:52.114105,1,6285,9721.14,9721.14,CONFIRMING IBERCAJA,file/receipt_note/img24052022_0001.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-484,
6223,2946,,2022-05-24,2022-05-24 12:02:24.610150,1,6286,-4720.21,-4720.21,ERROR REMESA CONFIRMING/ NO SALIÓ EL PAGO,,,,ERROR REMESA CONFIRMING/ NO SALIÓ EL PAGO,error-remesa-confirming-no-salio-el-pago,
6226,3645,,2022-05-25,2022-05-25 10:20:11.790715,1,6289,120.32,120.32,PAGADO TARJETA SANTANDER ,file/receipt_note/pago_tarjeta_25_05_2022.pdf,,,PAGADO TARJETA SANTANDER ,pagado-tarjeta-santander-6,
6229,3715,,2022-05-25,2022-05-25 15:14:19.946150,1,6292,15633.68,15633.68,CONFIRMING IBERCAJA,file/receipt_note/img25052022_0011.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-486,
6230,1489,,2022-05-24,2022-05-25 15:42:59.280638,1,6293,2853.58,2853.58,CONFIRMING CAJAMAR,file/receipt_note/img25052022_0013.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1126,
6234,973,,2022-05-24,2022-05-26 08:06:58.759228,1,6297,1203.95,1203.95,CONFIRMING CAJAMAR,file/receipt_note/img26052022_0002.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1130,
6235,2842,,2022-05-25,2022-05-26 09:44:28.303375,1,6298,14752.78,14752.78,CONFIRMING BANKINTER,file/receipt_note/img26052022_0003.pdf,,,CONFIRMING BANKINTER,confirming-bankinter-14,
6236,3390,,2022-05-25,2022-05-26 09:55:19.372531,1,6299,5593.0,5593.0,CONFIRMING BANKINTER,file/receipt_note/img26052022_0004.pdf,,,CONFIRMING BANKINTER,confirming-bankinter-15,
6240,3336,,2022-05-26,2022-05-26 10:33:06.138653,1,6303,13063.52,13063.52,CONFIRMING BBVA,file/receipt_note/img26052022_0010.pdf,,,CONFIRMING BBVA,confirming-bbva-284,
6241,3295,,2022-05-26,2022-05-26 14:35:44.922456,1,6304,3224.7,3224.7,CONFIRMING CAIXA,file/receipt_note/img26052022_0019.pdf,,,CONFIRMING CAIXA,confirming-caixa-404,
6244,473,,2022-05-30,2022-05-30 14:20:16.595076,1,6307,9599.08,9599.08,CONFIRMING IBERCAJA,file/receipt_note/img30052022_0022.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-487,
6245,3666,,2022-05-30,2022-05-30 14:24:11.954160,1,6308,13709.35,13709.35,CONFIRMING CAJAMAR,file/receipt_note/img30052022_0023.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1131,
6248,3520,,2022-05-31,2022-05-31 14:12:59.709581,1,6311,24271.36,24271.36,CONFIRMING SANTANDER,file/receipt_note/img31052022_0007.pdf,,,CONFIRMING SANTANDER,confirming-santander-571,
6249,3956,,2022-05-27,2022-05-31 14:22:14.758421,1,6312,2297.43,2297.43,CONFIRMING CAIXA POPULAR,file/receipt_note/img31052022_0008.pdf,,,CONFIRMING CAIXA POPULAR,confirming-caixa-popular-177,
6250,3763,,2022-05-31,2022-05-31 14:26:22.849661,1,6313,14105.99,14105.99,CONFIRMING CAIXA,file/receipt_note/img31052022_0009.pdf,,,CONFIRMING CAIXA,confirming-caixa-405,
6251,3715,,2022-05-31,2022-05-31 14:30:12.454460,1,6314,3434.05,3434.05,CONFIRMING BBVA,file/receipt_note/img31052022_0010.pdf,,,CONFIRMING BBVA,confirming-bbva-286,
6252,3715,,2022-05-31,2022-05-31 14:33:40.362845,1,6315,22000.0,22000.0,CONFIRMING DEUTSCHE,file/receipt_note/img31052022_0011.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-567,
6253,2842,,2022-05-31,2022-05-31 14:40:01.328429,1,6316,9900.0,9900.0,CONFIRMING BANKINTER,file/receipt_note/img31052022_0013.pdf,,,CONFIRMING BANKINTER,confirming-bankinter-16,
6254,2842,,2022-05-31,2022-05-31 14:42:33.142133,1,6317,4852.79,4852.79,CONFIRMING IBERCAJA,file/receipt_note/img31052022_0014.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-489,
6257,3300,,2022-06-01,2022-06-01 11:15:08.194224,1,6320,2420.0,2420.0,CONFIRMING CAIXA POPULAR,file/receipt_note/img01062022_0037.pdf,,,CONFIRMING CAIXA POPULAR,confirming-caixa-popular-178,
6261,3890,,2022-05-31,2022-06-01 15:27:59.388888,1,6324,1263.31,1263.31,CONFIRMING CAJAMAR,file/receipt_note/img01062022_0068.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1133,
6262,3788,,2022-05-31,2022-06-01 15:31:43.397431,1,6325,2613.6,2613.6,CONFIRMING CAJAMAR,file/receipt_note/img01062022_0069.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1134,
6263,973,,2022-05-31,2022-06-01 15:37:07.511200,1,6326,1605.19,1605.19,CONFIRMING CAJAMAR,file/receipt_note/img01062022_0070.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1135,
6267,1888,,2022-06-01,2022-06-01 16:35:19.935004,1,6330,46000.0,46000.0,CONFIRMING CAJAMAR,file/receipt_note/img01062022_0081.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1138,
6268,1888,,2022-06-01,2022-06-02 07:11:37.378576,1,6331,36000.0,36000.0,CONFIRMING SANTANDER,file/receipt_note/img02062022_0001.pdf,,,CONFIRMING SANTANDER,confirming-santander-572,
6271,1888,,2022-06-02,2022-06-02 16:40:34.776553,1,6334,26219.09,26219.09,CONFIRMING CAJAMAR,file/receipt_note/img02062022_0022.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-1139,
6273,875,,2022-06-03,2022-06-03 11:31:59.047185,1,6336,3359.94,3359.94,CONFIRMNG IBERCAJA,file/receipt_note/img03062022_0030.pdf,,,CONFIRMNG IBERCAJA,confirmng-ibercaja,
6277,251,,2022-06-06,2022-06-06 09:06:40.383540,1,6340,0.0,0.0,*******EMBARGO AEAT 06/06/2022*******,file/receipt_note/embargo_crismar_6_junio_.pdf,,,*******EMBARGO AEAT 06/06/2022*******,embargo-aeat-06062022,
6280,3917,,2022-06-01,2022-06-07 09:41:20.769376,1,6343,5853.38,5853.38,CONFIRMING IBERCAJA,file/receipt_note/img07062022_0004.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-493,
6285,3723,,2022-06-06,2022-06-07 11:07:07.757004,1,6348,-958.52,-958.52,DEVOLUCION CAIXA 8624,file/receipt_note/Devolucion_fianza.pdf,,,DEVOLUCION CAIXA 8624,devolucion-caixa-8624-7,
6286,1027,,2022-06-07,2022-06-07 11:08:17.966659,1,6349,7046.4,7046.4,CONFIRMING IBERCAJA,file/receipt_note/img07062022_0009.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-498,
6287,1027,,2022-06-07,2022-06-07 11:09:39.736930,1,6350,5295.9,5295.9,CONFIRMING CAIXA,file/receipt_note/img07062022_0010.pdf,,,CONFIRMING CAIXA,confirming-caixa-407,
6289,75,,2022-06-08,2022-06-09 10:36:01.450978,1,6352,12671.21,12671.21,CONFIRMING IBERCAJA,file/receipt_note/img09062022_0017.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-500,
